price,superficie,chambres,bains,city
349999.0,220.0,4,1.0,manouba
205000.0,85.0,2,1.0,nabeul
230000.0,130.0,4,2.0,tunis
540000.0,270.0,4,2.0,nabeul
850000.0,250.0,3,1.0,nabeul
100000.0,235.0,2,1.0,nabeul
365000.0,118.0,2,2.0,mahdia
150000.0,98.0,2,1.0,ben arous
225000.0,125.0,0,1.0,ben arous
280000.0,90.0,3,1.0,tunis
164000.0,120.0,4,1.0,ariana
340000.0,130.0,3,2.0,tunis
285000.0,100.0,2,2.0,tunis
340000.0,230.0,4,2.0,tunis
275000.0,128.0,3,2.0,ariana
870000.0,404.0,8,4.0,ariana
273000.0,90.0,2,1.0,tunis
225000.0,300.0,4,4.0,ariana
209999.0,100.0,1,1.0,tunis
495000.0,160.0,0,2.0,ariana
640000.0,411.0,3,2.0,ariana
850000.0,416.0,6,1.0,ariana
316500.0,93.0,1,1.0,nabeul
460000.0,500.0,6,3.0,tunis
228000.0,50.0,1,1.0,ariana
750000.0,400.0,4,3.0,nabeul
278998.0,134.0,4,2.0,tunis
200000.0,130.0,3,1.0,nabeul
140000.0,180.0,1,2.0,nabeul
650000.0,122.0,2,1.0,tunis
170000.0,50.0,2,1.0,tunis
130000.0,87.0,3,1.0,sousse
1080000.0,450.0,4,3.0,sousse
256000.0,51.0,1,1.0,nabeul
97000.0,523.0,2,1.0,tunis
97000.0,523.0,2,1.0,bizerte
360000.0,100.0,2,2.0,tunis
215000.0,56.0,1,1.0,ariana
350000.0,125.0,2,1.0,ariana
780000.0,500.0,6,3.0,ariana
300000.0,115.0,4,2.0,tunis
380000.0,120.0,3,2.0,ariana
157900.0,64.0,1,1.0,ariana
97000.0,503.0,2,1.0,bizerte
795000.0,400.0,9,5.0,manouba
495000.0,200.0,5,4.0,tunis
170000.0,93.0,2,1.0,bizerte
300000.0,35.0,1,1.0,sousse
380000.0,160.0,3,2.0,nabeul
210000.0,140.0,3,2.0,tunis
720000.0,325.0,7,4.0,ariana
1300000.0,380.0,8,3.0,ariana
247000.0,65.0,1,1.0,tunis
388000.0,155.0,3,2.0,tunis
260000.0,47.0,1,1.0,nabeul
300500.0,93.0,1,1.0,nabeul
850000.0,400.0,4,2.0,nabeul
290000.0,250.0,3,1.0,nabeul
475000.0,148.0,3,2.0,sousse
120000.0,74.0,2,1.0,sousse
165000.0,90.0,2,1.0,tunis
330000.0,70.0,3,4.0,tunis
130000.0,90.0,2,1.0,tunis
980000.0,200.0,3,2.0,tunis
175000.0,65.0,1,1.0,ariana
120000.0,120.0,4,2.0,manouba
220000.0,80.0,3,2.0,tunis
535000.0,152.0,3,2.0,tunis
170000.0,130.0,3,2.0,sfax
185000.0,85.0,2,1.0,nabeul
430000.0,380.0,1,1.0,nabeul
290000.0,371.0,5,2.0,sfax
290000.0,101.0,2,1.0,ben arous
680000.0,197.0,3,1.0,ben arous
850000.0,500.0,4,4.0,nabeul
420000.0,165.0,3,3.0,sousse
110000.0,52.38,1,1.0,nabeul
1100000.0,150.0,4,1.0,sousse
239998.0,104.0,2,1.0,nabeul
114998.0,110.0,1,1.0,nabeul
670000.0,135.0,3,1.0,sfax
340000.0,145.0,3,3.0,nabeul
160000.0,96.0,2,1.0,ben arous
650000.0,400.0,3,1.0,manouba
430000.0,467.0,3,2.0,mahdia
400000.0,400.0,3,1.0,tunis
480000.0,630.0,4,2.0,bizerte
80000.0,60.0,3,1.0,bizerte
440000.0,130.0,2,1.0,nabeul
350000.0,93.0,2,1.0,nabeul
510000.0,149.0,3,2.0,tunis
220000.0,100.0,3,1.0,tunis
2000000.0,245.0,8,2.0,tunis
300000.0,110.0,1,1.0,ariana
285600.0,68.0,1,1.0,nabeul
3200000.0,172.0,3,1.0,sousse
650000.0,303.0,9,5.0,tunis
350000.0,153.0,3,1.0,ariana
277000.0,68.0,1,1.0,nabeul
226000.0,73.0,1,1.0,tunis
345000.0,100.0,4,1.0,mahdia
115000.0,140.0,3,1.0,mahdia
594000.0,424.0,3,2.0,monastir
210000.0,300.0,3,1.0,nabeul
250000.0,68.0,1,1.0,tunis
440300.0,119.0,3,2.0,nabeul
220000.0,85.0,2,1.0,nabeul
165000.0,100.0,2,1.0,nabeul
260000.0,130.0,2,1.0,nabeul
410000.0,137.0,3,1.0,nabeul
140000.0,85.0,2,1.0,tunis
450999.0,156.0,3,2.0,tunis
160000.0,100.0,2,2.0,monastir
1150000.0,200.0,4,1.0,tunis
540000.0,141.0,3,2.0,nabeul
240000.0,75.0,2,2.0,tunis
200000.0,150.0,1,1.0,nabeul
120000.0,70.0,2,1.0,ben arous
175000.0,100.0,4,2.0,tunis
350000.0,120.0,6,3.0,nabeul
360000.0,200.0,3,2.0,nabeul
160000.0,90.0,3,1.0,ben arous
235000.0,130.0,2,1.0,sousse
336000.0,80.0,1,1.0,nabeul
200000.0,86.0,2,1.0,ben arous
180000.0,120.0,2,1.0,monastir
105000.0,90.0,3,1.0,monastir
350000.0,100.0,2,1.0,monastir
230000.0,97.0,2,1.0,tunis
155000.0,100.0,3,1.0,tunis
280000.0,131.0,4,2.0,ariana
1500000.0,600.0,10,5.0,tunis
799999.0,413.0,5,1.0,ben arous
268997.0,115.0,3,1.0,tunis
250000.0,100.0,2,1.0,sousse
280000.0,70.0,1,1.0,nabeul
260000.0,52.0,1,1.0,tunis
260000.0,101.0,2,1.0,sousse
250000.0,110.0,2,1.0,sousse
400000.0,75.0,2,1.0,ben arous
1000000.0,126.0,3,1.0,sousse
130000.0,92.0,3,1.0,tunis
170000.0,85.0,2,1.0,nabeul
95000.0,150.0,2,1.0,nabeul
92000.0,75.0,2,1.0,monastir
150000.0,110.0,4,2.0,tunis
270000.0,110.0,2,1.0,ariana
310000.0,130.0,3,2.0,nabeul
373000.0,140.0,3,2.0,sousse
110000.0,117.0,3,2.0,sfax
160000.0,75.0,2,1.0,sousse
329997.0,200.0,3,1.0,tunis
620000.0,140.0,3,2.0,ariana
330000.0,200.0,3,1.0,nabeul
450000.0,280.0,3,3.0,ben arous
550000.0,290.0,2,1.0,nabeul
920000.0,415.0,9,5.0,tunis
520000.0,650.0,4,1.0,nabeul
900000.0,320.0,4,2.0,ben arous
600000.0,200.0,3,3.0,ariana
415000.0,160.0,3,2.0,ariana
430000.0,150.0,3,2.0,ariana
500000.0,150.0,2,1.0,nabeul
560000.0,153.0,3,2.0,tunis
300500.0,70.0,1,1.0,nabeul
650000.0,70.0,2,1.0,tunis
317000.0,57.0,1,1.0,nabeul
370000.0,170.0,4,1.0,ariana
280000.0,80.0,1,1.0,ariana
269000.0,58.0,1,1.0,nabeul
295000.0,280.0,3,1.0,ben arous
380000.0,312.0,4,1.0,ben arous
720000.0,400.0,3,1.0,tunis
590000.0,217.0,2,2.0,nabeul
139000.0,126.0,3,1.0,sfax
890000.0,260.0,5,1.0,tunis
2999000.0,45.0,1,1.0,ben arous
165000.0,90.0,3,1.0,manouba
450000.0,200.0,9,1.0,ben arous
170000.0,100.0,0,2.0,ben arous
215000.0,106.0,1,1.0,ariana
245000.0,113.0,2,2.0,ben arous
200000.0,91.0,1,1.0,ben arous
350000.0,120.0,3,2.0,tunis
385000.0,96.0,2,1.0,ben arous
350000.0,74.0,1,1.0,sousse
380000.0,130.0,2,1.0,sousse
340000.0,55.0,1,1.0,sousse
350000.0,80.0,1,1.0,sousse
620000.0,120.0,2,1.0,tunis
480000.0,200.0,4,2.0,nabeul
650000.0,154.0,3,1.0,monastir
260000.0,90.0,4,2.0,tunis
541000.0,171.0,3,2.0,nabeul
180000.0,121.0,3,1.0,ariana
355000.0,122.0,1,1.0,nabeul
405000.0,106.0,2,1.0,nabeul
247000.0,185.0,4,1.0,ben arous
320000.0,114.0,3,2.0,tunis
260000.0,114.0,3,2.0,tunis
400000.0,83.0,1,1.0,mahdia
980000.0,670.0,4,3.0,nabeul
489998.0,130.0,3,3.0,mahdia
270000.0,75.0,1,1.0,mahdia
330000.0,80.0,2,1.0,mahdia
295000.0,115.0,2,1.0,mahdia
300000.0,245.0,5,3.0,mahdia
3800000.0,118.5,2,1.0,mahdia
350000.0,122.0,3,2.0,mahdia
616000.0,137.0,2,1.0,mahdia
269999.0,125.0,3,2.0,ariana
120000.0,98.0,2,1.0,ben arous
387000.0,162.0,3,2.0,tunis
104000.0,68.0,1,1.0,ariana
185000.0,59.0,1,1.0,ariana
119998.0,100.0,3,1.0,tunis
110000.0,210.0,2,1.0,nabeul
270000.0,145.0,3,1.0,tunis
580000.0,280.0,4,2.0,nabeul
560000.0,245.0,4,3.0,tunis
394997.0,150.0,4,2.0,tunis
2000000.0,54.0,1,1.0,tunis
185000.0,56.0,1,1.0,tunis
1650000.0,510.0,3,2.0,tunis
205000.0,100.0,2,1.0,nabeul
400000.0,202.0,5,2.0,nabeul
253000.0,330.0,6,1.0,monastir
315000.0,126.0,2,2.0,mahdia
650000.0,500.0,4,2.0,ariana
280000.0,95.0,2,1.0,nabeul
440000.0,180.0,7,2.0,ariana
350000.0,265.0,5,2.0,ben arous
838000.0,544.0,3,2.0,ariana
259000.0,110.0,3,2.0,tunis
250000.0,189.0,3,1.0,nabeul
275000.0,230.0,3,2.0,ariana
517000.0,517.0,8,4.0,ariana
80000.0,300.0,4,1.0,tunis
150000.0,110.0,5,1.0,tunis
140000.0,95.0,1,1.0,nabeul
230000.0,63.0,1,1.0,tunis
310000.0,74.0,2,1.0,tunis
899000.0,490.0,4,2.0,nabeul
398000.0,105.0,2,1.0,nabeul
545000.0,250.0,8,2.0,tunis
425000.0,180.0,3,2.0,sousse
382000.0,132.0,2,2.0,mahdia
383000.0,123.08,2,2.0,mahdia
438000.0,120.0,2,2.0,mahdia
285000.0,130.0,3,1.0,mahdia
185000.0,60.0,1,1.0,mahdia
650000.0,85.0,3,1.0,sousse
335000.0,80.0,1,1.0,nabeul
800000.0,300.0,4,3.0,sousse
370000.0,100.0,2,1.0,sousse
293000.0,61.5,0,1.0,sousse
270000.0,238.0,5,2.0,nabeul
290000.0,120.0,2,1.0,nabeul
220000.0,120.0,2,1.0,nabeul
289000.0,82.0,1,1.0,sousse
239000.0,80.0,2,1.0,tunis
290000.0,110.0,3,2.0,ariana
330000.0,100.0,2,2.0,nabeul
330000.0,535.0,2,4.0,nabeul
155000.0,133.0,2,1.0,nabeul
450000.0,126.0,5,2.0,ben arous
335000.0,114.0,3,1.0,tunis
560000.0,245.0,4,3.0,ariana
550000.0,210.0,3,2.0,tunis
280000.0,61.0,3,1.0,ariana
450000.0,287.0,4,2.0,ariana
300000.0,100.0,2,1.0,tunis
145000.0,80.0,3,1.0,ariana
80000.0,120.0,2,1.0,ben arous
150000.0,88.0,2,1.0,ariana
295000.0,113.5,2,2.0,sousse
310000.0,120.0,3,2.0,mahdia
275000.0,342.0,2,1.0,monastir
280000.0,200.0,3,1.0,monastir
650000.0,150.0,1,2.0,nabeul
250000.0,101.0,2,1.0,sousse
100000.0,85.0,2,1.0,nabeul
650000.0,500.0,8,4.0,ariana
185000.0,153.0,2,1.0,tunis
290000.0,100.0,6,2.0,sousse
680000.0,300.0,4,2.0,nabeul
210000.0,130.0,3,1.0,ariana
260000.0,60.0,1,1.0,tunis
2000000.0,110.0,2,1.0,nabeul
800000.0,280.0,6,4.0,ariana
224900.0,79.0,1,1.0,tunis
690000.0,243.0,5,1.0,nabeul
410000.0,109.0,2,1.0,nabeul
254999.0,151.0,2,1.0,ben arous
480000.0,500.0,3,1.0,sousse
980000.0,408.0,3,1.0,sousse
520000.0,436.0,4,2.0,sousse
295000.0,99.0,2,1.0,sousse
270000.0,156.0,2,1.0,sousse
275000.0,130.0,1,1.0,tunis
750000.0,192.0,4,3.0,sousse
400000.0,67.0,2,1.0,sousse
95000.0,69.0,2,1.0,ben arous
150000.0,100.0,3,1.0,tunis
275000.0,126.0,3,1.0,ariana
390000.0,246.0,3,1.0,tunis
165000.0,60.0,1,1.0,ariana
225000.0,200.0,4,2.0,ariana
415000.0,700.0,4,2.0,sfax
220000.0,200.0,4,2.0,ariana
370000.0,299.0,5,2.0,ben arous
170000.0,54.0,1,1.0,ben arous
335000.0,118.0,2,2.0,tunis
260000.0,140.0,3,1.0,nabeul
125000.0,80.0,1,1.0,nabeul
880000.0,443.0,8,4.0,tunis
1100000.0,350.0,4,2.0,sousse
540000.0,345.0,4,1.0,manouba
890000.0,400.0,9,5.0,tunis
1600000.0,575.0,5,3.0,tunis
890000.0,500.0,4,3.0,tunis
375000.0,122.0,2,1.0,sousse
680000.0,227.0,4,2.0,tunis
290000.0,143.0,3,1.0,tunis
260000.0,110.0,2,1.0,mahdia
175000.0,97.0,2,1.0,monastir
1560000.0,312.0,3,3.0,tunis
180000.0,256.0,2,1.0,nabeul
320000.0,104.0,2,1.0,nabeul
109000.0,62.0,2,1.0,ben arous
499000.0,90.0,6,3.0,bizerte
80000.0,150.0,2,1.0,ariana
450000.0,120.0,3,2.0,nabeul
235000.0,71.0,3,1.0,bizerte
280000.0,450.0,3,2.0,sfax
2500000.0,117.0,2,1.0,ben arous
392200.0,106.0,2,1.0,nabeul
950000.0,420.0,4,4.0,nabeul
760000.0,500.0,4,3.0,nabeul
260000.0,120.0,2,2.0,bizerte
1180000.0,452.0,5,2.0,ariana
700000.0,378.0,6,1.0,ben arous
700000.0,480.0,3,3.0,nabeul
230000.0,221.0,2,2.0,nabeul
230000.0,220.0,2,2.0,nabeul
375000.0,110.0,0,1.0,tunis
270000.0,122.0,3,1.0,tunis
3700000.0,100.0,3,1.0,nabeul
264993.0,90.0,2,1.0,tunis
320000.0,110.0,2,2.0,nabeul
650000.0,230.0,4,2.0,nabeul
92000.0,77.0,2,1.0,sousse
670000.0,550.0,3,1.0,nabeul
510000.0,395.0,3,2.0,ben arous
240000.0,68.0,1,1.0,nabeul
1980000.0,659.0,6,5.0,tunis
400000.0,98.0,1,2.0,nabeul
520000.0,420.0,3,2.0,medenine
1200000.0,570.0,4,2.0,medenine
578999.0,650.0,4,2.0,medenine
300000.0,190.0,2,1.0,medenine
420000.0,290.0,2,2.0,medenine
440000.0,390.0,2,2.0,medenine
330000.0,104.0,3,2.0,nabeul
460000.0,155.0,4,1.0,sousse
145000.0,129.0,4,1.0,mahdia
290000.0,285.0,10,3.0,sousse
255000.0,100.0,2,2.0,monastir
320000.0,500.0,4,2.0,tunis
280000.0,118.0,4,1.0,tunis
320000.0,180.0,5,1.0,tunis
133000.0,63.0,1,1.0,monastir
225000.0,144.0,3,2.0,ariana
1120000.0,480.0,7,5.0,tunis
950000.0,579.0,7,3.0,tunis
208700.0,72.0,1,1.0,tunis
250000.0,373.0,0,2.0,tunis
250000.0,240.0,2,1.0,nabeul
460000.0,170.0,4,2.0,ben arous
3000000.0,97.0,2,1.0,nabeul
650000.0,457.0,4,3.0,nabeul
268000.0,66.0,1,1.0,nabeul
400000.0,130.0,3,2.0,tunis
169999.0,100.0,2,1.0,nabeul
150000.0,78.0,2,2.0,nabeul
690000.0,300.0,4,2.0,nabeul
2900000.0,252.0,3,2.0,mahdia
376000.0,102.0,2,1.0,ariana
474999.0,256.0,4,2.0,sousse
470000.0,200.0,1,2.0,sousse
510000.0,363.0,3,2.0,mahdia
200000.0,102.0,3,1.0,ariana
449998.0,136.0,4,2.0,nabeul
245000.0,65.0,1,1.0,nabeul
430000.0,112.0,2,2.0,ariana
500000.0,110.0,2,2.0,nabeul
570000.0,409.0,4,1.0,nabeul
350000.0,91.0,2,1.0,tunis
210000.0,53.5,1,1.0,nabeul
440000.0,426.0,2,1.0,nabeul
980000.0,634.0,5,4.0,ariana
340000.0,136.0,3,2.0,ariana
75000.0,100.0,3,1.0,bizerte
1300000.0,375.0,10,4.0,nabeul
120000.0,70.0,2,1.0,sfax
260000.0,103.0,2,1.0,ben arous
120000.0,195.0,3,1.0,bizerte
2400000.0,131.0,3,2.0,ben arous
220000.0,274.0,3,2.0,sousse
375000.0,484.0,2,2.0,sousse
365000.0,155.0,3,3.0,ariana
320000.0,150.0,3,2.0,ariana
120000.0,56.0,1,1.0,tunis
150000.0,85.0,2,1.0,ben arous
190000.0,54.0,1,1.0,tunis
175000.0,66.0,1,1.0,monastir
225000.0,100.0,3,1.0,tunis
870000.0,170.0,5,3.0,tunis
450000.0,300.0,3,1.0,tunis
180000.0,110.0,3,1.0,ben arous
490000.0,190.0,4,1.0,tunis
235000.0,170.0,4,1.0,tunis
590000.0,180.0,3,3.0,tunis
650000.0,498.0,7,2.0,ben arous
155000.0,100.0,4,1.0,ben arous
270000.0,90.0,3,1.0,ben arous
540000.0,184.0,3,1.0,ben arous
300000.0,160.0,3,2.0,ben arous
1400000.0,250.0,4,4.0,sfax
190000.0,117.0,1,1.0,tunis
272000.0,147.0,3,2.0,ben arous
165000.0,100.0,3,1.0,ben arous
295000.0,84.0,1,1.0,tunis
900000.0,300.0,4,4.0,nabeul
235000.0,100.0,2,2.0,ben arous
475000.0,127.0,2,1.0,sousse
225000.0,100.0,2,1.0,sousse
600000.0,337.0,2,1.0,bizerte
210000.0,45.0,1,1.0,nabeul
320000.0,120.0,3,2.0,nabeul
405000.0,109.0,2,1.0,nabeul
490000.0,400.0,7,4.0,bizerte
210000.0,122.0,2,1.0,bizerte
270000.0,95.0,3,1.0,bizerte
270000.0,110.0,0,1.0,ariana
325000.0,85.0,2,1.0,nabeul
225000.0,80.0,1,1.0,sousse
270000.0,120.0,2,2.0,tunis
400000.0,137.0,3,1.0,ben arous
220000.0,90.0,3,1.0,ben arous
295000.0,110.0,2,1.0,sousse
309998.0,70.0,2,1.0,nabeul
700000.0,300.0,2,3.0,nabeul
530000.0,100.0,2,2.0,tunis
320000.0,434.0,4,2.0,sousse
150000.0,70.0,1,1.0,bizerte
1599000.0,200.0,4,2.0,tunis
95000.0,80.0,2,1.0,sousse
299000.0,100.0,3,2.0,tunis
170000.0,85.0,5,2.0,tunis
820000.0,337.0,4,4.0,nabeul
559998.0,135.0,2,1.0,nabeul
370000.0,170.0,2,1.0,nabeul
310000.0,140.0,3,2.0,tunis
300000.0,111.0,2,2.0,sousse
300000.0,120.0,2,1.0,ariana
330000.0,182.0,3,2.0,nabeul
139999.0,73.0,0,1.0,ben arous
160000.0,100.0,2,1.0,ben arous
240000.0,120.0,2,1.0,nabeul
255000.0,65.0,1,1.0,tunis
790000.0,500.0,3,3.0,nabeul
980000.0,635.0,4,3.0,nabeul
380000.0,107.0,3,1.0,tunis
800000.0,500.0,4,2.0,tunis
750000.0,470.0,6,2.0,tunis
650000.0,161.0,4,2.0,sousse
350000.0,294.0,3,1.0,tunis
345000.0,133.0,2,1.0,tunis
420000.0,120.0,3,2.0,sousse
270000.0,104.0,2,1.0,ben arous
260000.0,110.0,2,1.0,ben arous
120000.0,90.0,3,1.0,ben arous
305000.0,140.0,2,1.0,ben arous
750000.0,314.0,3,2.0,sousse
240000.0,100.0,3,2.0,ben arous
430000.0,186.0,3,2.0,ben arous
400000.0,200.0,7,3.0,ben arous
235000.0,90.0,2,1.0,ben arous
1190000.0,230.0,3,3.0,tunis
600000.0,103.0,2,1.0,tunis
680000.0,400.0,6,3.0,tunis
120000.0,100.0,4,2.0,manouba
290000.0,145.0,3,2.0,sfax
200000.0,57.4,1,1.0,sousse
520000.0,416.0,6,1.0,bizerte
380000.0,100.0,3,2.0,sousse
410000.0,165.0,2,2.0,sousse
253800.0,116.0,1,1.0,sousse
330000.0,243.0,2,2.0,bizerte
250000.0,137.0,4,1.0,bizerte
410000.0,113.0,3,1.0,tunis
190000.0,75.0,3,1.0,bizerte
1480000.0,465.0,4,3.0,ariana
350000.0,250.0,3,3.0,nabeul
800000.0,413.0,8,3.0,ben arous
175000.0,100.0,2,1.0,nabeul
252000.0,134.0,3,1.0,tunis
135000.0,128.0,1,1.0,tunis
235000.0,40.0,1,1.0,sousse
128000.0,100.0,2,1.0,sousse
365000.0,92.0,2,1.0,sousse
485000.0,124.0,2,1.0,sousse
640000.0,500.0,2,2.0,tunis
1150000.0,450.0,7,5.0,tunis
380000.0,218.0,3,3.0,bizerte
137998.0,100.0,2,1.0,nabeul
387000.0,88.0,2,1.0,tunis
3000000.0,420.0,5,2.0,nabeul
195000.0,100.0,2,1.0,nabeul
500000.0,208.0,4,2.0,tunis
170000.0,160.0,4,2.0,tunis
395000.0,190.0,3,3.0,tunis
1500000.0,673.0,5,3.0,ariana
180000.0,400.0,3,1.0,nabeul
450000.0,345.0,3,1.0,ben arous
168000.0,200.0,4,1.0,ben arous
449000.0,336.0,7,4.0,tunis
150000.0,100.0,3,1.0,ben arous
250000.0,115.0,3,2.0,ariana
279000.0,110.0,2,2.0,ariana
160000.0,90.0,2,1.0,bizerte
169000.0,122.0,3,2.0,sousse
330000.0,68.0,2,1.0,sousse
381000.0,123.0,2,2.0,tunis
360000.0,265.0,1,1.0,ariana
430000.0,155.0,3,3.0,sousse
190000.0,100.0,2,1.0,sousse
363600.0,87.8,2,1.0,mahdia
482000.0,384.0,6,3.0,tunis
560000.0,185.0,3,1.0,nabeul
220000.0,95.0,5,1.0,tunis
189000.0,130.0,3,2.0,sfax
250000.0,300.0,2,1.0,ariana
94000.0,78.0,3,1.0,ben arous
1000000.0,95.0,2,1.0,sousse
150000.0,73.0,3,1.0,tunis
440000.0,181.0,2,2.0,ariana
1850000.0,616.0,6,3.0,ariana
335000.0,123.0,3,2.0,ariana
210000.0,88.0,2,1.0,ben arous
200001.0,85.0,2,1.0,sousse
200000.0,85.0,2,1.0,tunis
330001.0,102.0,2,2.0,nabeul
350000.0,150.0,3,2.0,tunis
1111000.0,218.0,7,5.0,ariana
1000000.0,284.0,5,3.0,tunis
190000.0,82.0,2,2.0,tunis
450000.0,140.0,3,1.0,tunis
750000.0,300.0,4,3.0,nabeul
630000.0,126.0,3,2.0,tunis
230000.0,90.0,2,1.0,mahdia
470000.0,118.0,2,1.0,mahdia
240000.0,105.0,2,1.0,mahdia
299000.0,118.0,3,2.0,ben arous
219000.0,100.0,2,1.0,ariana
310000.0,125.0,2,1.0,tunis
350000.0,204.0,3,1.0,nabeul
159999.0,100.0,2,2.0,monastir
749999.0,300.0,6,2.0,sfax
350000.0,50.0,1,1.0,sousse
300000.0,650.0,5,2.0,sfax
520000.0,231.0,4,2.0,tunis
1269000.0,500.0,5,3.0,ariana
220000.0,140.0,3,1.0,ben arous
1300000.0,115.0,4,1.0,tunis
210000.0,110.0,3,1.0,sfax
320000.0,250.0,4,2.0,monastir
210000.0,168.0,4,1.0,tunis
200000.0,90.0,5,1.0,tunis
220000.0,200.0,4,1.0,tunis
300000.0,170.0,5,1.0,tunis
700000.0,120.0,3,2.0,ariana
1300000.0,580.0,7,2.0,ben arous
580000.0,424.0,3,1.0,ben arous
630000.0,220.0,3,1.0,ben arous
250000.0,108.0,3,1.0,ben arous
110000.0,75.0,2,1.0,ben arous
800000.0,485.0,6,2.0,ben arous
285000.0,112.0,2,1.0,ariana
590000.0,170.0,3,2.0,ben arous
469997.0,145.0,3,2.0,nabeul
350000.0,480.0,6,1.0,tunis
320000.0,100.0,2,1.0,tunis
270000.0,73.0,2,2.0,tunis
450000.0,145.0,3,1.0,sousse
256500.0,50.0,1,1.0,sousse
290000.0,136.0,2,2.0,ariana
1380000.0,530.0,3,4.0,tunis
380000.0,175.0,4,2.0,tunis
205000.0,400.0,3,1.0,sfax
180000.0,100.0,5,2.0,ben arous
250000.0,61.0,2,1.0,tunis
235000.0,130.0,2,1.0,tunis
690000.0,537.0,3,3.0,nabeul
255000.0,81.0,2,2.0,ben arous
750000.0,203.0,3,3.0,nabeul
250000.0,135.0,2,1.0,tunis
4000000.0,125.0,4,2.0,ben arous
2000000.0,156.0,3,2.0,tunis
560000.0,485.0,6,3.0,monastir
380000.0,125.0,3,2.0,tunis
229000.0,85.0,2,1.0,tunis
720000.0,180.0,6,5.0,tunis
240000.0,100.0,2,1.0,monastir
190000.0,56.0,1,1.0,monastir
250000.0,110.0,3,2.0,tunis
176003.0,80.0,2,1.0,tunis
180000.0,106.0,2,1.0,sousse
730000.0,500.0,6,2.0,tunis
670000.0,325.0,8,2.0,tunis
495000.0,615.0,3,2.0,tunis
580000.0,219.0,8,3.0,bizerte
490000.0,440.0,3,2.0,nabeul
165000.0,116.0,3,1.0,tunis
500000.0,145.0,4,2.0,tunis
290000.0,100.0,1,1.0,nabeul
65000.0,70.0,2,1.0,sfax
245000.0,100.0,2,1.0,ariana
170000.0,115.0,2,1.0,sousse
185000.0,58.0,1,1.0,tunis
360000.0,227.0,4,1.0,ariana
650000.0,235.0,1,2.0,ariana
365000.0,281.0,4,1.0,sfax
750000.0,470.0,4,2.0,bizerte
320000.0,80.0,3,2.0,ben arous
610000.0,400.0,6,2.0,tunis
180000.0,100.0,4,1.0,tunis
280000.0,280.0,3,1.0,ben arous
220000.0,132.0,3,1.0,ben arous
185000.0,90.0,2,1.0,ariana
250000.0,95.0,3,1.0,tunis
260000.0,90.0,2,1.0,tunis
290000.0,63.0,1,1.0,tunis
195000.0,75.0,1,1.0,ariana
390000.0,96.0,2,1.0,mahdia
280000.0,57.0,1,1.0,ariana
1450000.0,600.0,6,3.0,ariana
430000.0,329.0,5,1.0,tunis
179998.0,100.0,2,1.0,nabeul
220000.0,110.0,2,1.0,nabeul
470000.0,316.0,3,2.0,bizerte
329999.0,200.0,3,1.0,nabeul
